household_id,income_bracket,household_size,has_children,is_glp1_user,glp1_start_month,discontinued
12493,50-75K,1,False,False,,False
12494,<50K,1,False,False,,False
12495,<50K,1,True,False,,False
12496,125K+,4,False,False,,False
12497,75-100K,2,False,False,,False
12498,75-100K,2,True,False,,False
12499,100-125K,5,False,False,,False
12500,125K+,4,False,False,,False
12501,100-125K,5,True,False,,False
12502,<50K,1,True,True,2.0,False
12503,<50K,4,False,False,,False
12504,75-100K,2,False,False,,False
12505,50-75K,1,True,False,,False
12506,125K+,2,False,False,,False
12507,75-100K,2,False,False,,False
12508,125K+,1,False,False,,False
12509,<50K,2,False,False,,False
12510,125K+,4,True,False,,False
12511,50-75K,2,False,False,,False
12512,125K+,2,True,False,,False
12513,<50K,2,False,True,11.0,False
12514,75-100K,4,False,False,,False
12515,100-125K,1,False,False,,False
12516,50-75K,2,False,False,,False
12517,50-75K,1,False,False,,False
12518,125K+,4,True,False,,False
12519,50-75K,1,False,False,,False
12520,75-100K,2,True,False,,False
12521,<50K,2,False,True,1.0,True
12522,125K+,4,False,False,,False
12523,75-100K,1,False,False,,False
12524,50-75K,3,False,False,,False
12525,<50K,1,True,True,7.0,False
12526,75-100K,5,True,False,,False
12527,<50K,2,False,False,,False
12528,<50K,2,False,False,,False
12529,75-100K,2,True,False,,False
12530,<50K,2,True,False,,False
12531,<50K,1,True,False,,False
12532,75-100K,2,False,True,9.0,True
12533,<50K,5,False,True,10.0,False
12534,50-75K,2,False,False,,False
12535,<50K,4,False,True,9.0,False
12536,75-100K,1,False,False,,False
12537,75-100K,5,True,False,,False
12538,100-125K,2,False,False,,False
12539,50-75K,2,False,False,,False
12540,<50K,2,True,False,,False
12541,<50K,3,False,False,,False
12542,50-75K,3,False,False,,False
12543,125K+,2,False,False,,False
12544,<50K,2,False,False,,False
12545,50-75K,1,False,False,,False
12546,<50K,2,False,True,3.0,False
12547,75-100K,2,False,False,,False
12548,100-125K,2,False,False,,False
12549,75-100K,2,True,False,,False
12550,125K+,3,False,False,,False
12551,75-100K,3,True,False,,False
12552,<50K,1,False,False,,False
12553,50-75K,3,False,False,,False
12554,75-100K,1,True,False,,False
12555,75-100K,3,False,False,,False
12556,75-100K,1,False,False,,False
12557,100-125K,3,False,False,,False
12558,75-100K,2,False,False,,False
12559,125K+,2,False,False,,False
12560,75-100K,3,False,False,,False
12561,100-125K,1,True,False,,False
12562,50-75K,1,True,False,,False
12563,100-125K,2,True,True,12.0,False
12564,125K+,4,True,False,,False
12565,50-75K,2,True,False,,False
12566,100-125K,1,False,False,,False
12567,100-125K,2,False,False,,False
12568,<50K,2,False,False,,False
12569,75-100K,2,False,False,,False
12570,<50K,4,False,False,,False
12571,125K+,2,False,False,,False
12572,100-125K,1,False,False,,False
12573,<50K,1,False,False,,False
12574,<50K,2,False,True,11.0,False
12575,75-100K,3,True,False,,False
12576,50-75K,1,False,False,,False
12577,<50K,5,False,False,,False
12578,75-100K,2,False,False,,False
12579,50-75K,2,False,False,,False
12580,<50K,1,False,False,,False
12581,100-125K,4,False,False,,False
12582,125K+,3,False,False,,False
12583,100-125K,1,False,True,1.0,False
12584,125K+,5,False,False,,False
12585,<50K,2,False,False,,False
12586,50-75K,3,True,False,,False
12587,<50K,4,False,False,,False
12588,100-125K,3,True,True,9.0,True
12589,125K+,4,False,False,,False
12590,100-125K,4,False,True,7.0,False
12591,125K+,5,False,False,,False
12592,75-100K,1,False,False,,False
12593,50-75K,2,False,False,,False
12594,50-75K,3,False,True,8.0,False
12595,<50K,3,False,True,11.0,True
12596,<50K,2,False,False,,False
12597,100-125K,1,False,False,,False
12598,50-75K,4,False,False,,False
12599,75-100K,5,False,False,,False
12600,75-100K,2,False,False,,False
12601,50-75K,1,False,True,6.0,False
12602,75-100K,1,False,False,,False
12603,75-100K,1,False,False,,False
12604,50-75K,3,False,False,,False
12605,125K+,4,True,False,,False
12606,50-75K,1,True,False,,False
12607,75-100K,2,False,False,,False
12608,125K+,3,False,False,,False
12609,125K+,1,False,False,,False
12610,125K+,2,False,False,,False
12611,50-75K,3,False,False,,False
12612,<50K,4,False,False,,False
12613,50-75K,2,False,False,,False
12614,50-75K,3,False,False,,False
12615,125K+,2,False,False,,False
12616,75-100K,1,False,False,,False
12617,<50K,1,True,False,,False
12618,<50K,2,True,False,,False
12619,<50K,1,False,False,,False
12620,75-100K,2,False,False,,False
12621,100-125K,3,False,False,,False
12622,125K+,3,False,False,,False
12623,125K+,1,True,False,,False
12624,<50K,2,False,False,,False
12625,50-75K,2,False,False,,False
12626,50-75K,2,False,False,,False
12627,50-75K,2,True,False,,False
12628,125K+,3,False,False,,False
12629,75-100K,1,False,True,10.0,False
12630,100-125K,1,False,False,,False
12631,75-100K,1,False,False,,False
12632,<50K,1,True,False,,False
12633,<50K,5,False,False,,False
12634,75-100K,2,False,True,6.0,True
12635,100-125K,2,False,True,11.0,False
12636,<50K,3,False,True,4.0,True
12637,100-125K,1,False,False,,False
12638,100-125K,1,False,False,,False
12639,50-75K,4,False,False,,False
12640,100-125K,4,False,True,2.0,False
12641,50-75K,2,False,False,,False
12642,100-125K,2,False,False,,False
12643,100-125K,3,False,False,,False
12644,125K+,2,True,True,1.0,False
12645,50-75K,1,False,False,,False
12646,50-75K,1,False,False,,False
12647,<50K,2,False,True,6.0,False
12648,<50K,1,False,False,,False
12649,100-125K,2,False,False,,False
12650,125K+,3,False,False,,False
12651,50-75K,2,False,False,,False
12652,<50K,1,False,False,,False
12653,50-75K,2,True,False,,False
12654,50-75K,3,False,False,,False
12655,50-75K,1,True,False,,False
12656,50-75K,1,False,False,,False
12657,100-125K,2,False,True,9.0,True
12658,<50K,1,True,False,,False
12659,75-100K,5,True,False,,False
12660,100-125K,2,True,True,10.0,False
12661,50-75K,2,True,False,,False
12662,75-100K,3,False,False,,False
12663,75-100K,2,False,False,,False
12664,75-100K,1,True,True,10.0,False
12665,50-75K,1,True,False,,False
12666,50-75K,3,False,False,,False
12667,125K+,1,True,False,,False
12668,100-125K,1,False,False,,False
12669,50-75K,1,True,False,,False
12670,<50K,1,False,False,,False
12671,<50K,3,False,False,,False
12672,<50K,4,True,False,,False
12673,75-100K,3,True,False,,False
12674,<50K,3,False,False,,False
12675,50-75K,4,False,False,,False
12676,100-125K,1,False,False,,False
12677,50-75K,1,True,False,,False
12678,100-125K,2,False,False,,False
12679,100-125K,2,False,False,,False
12680,50-75K,2,False,False,,False
12681,100-125K,1,True,False,,False
12682,100-125K,1,False,False,,False
12683,50-75K,2,False,False,,False
12684,<50K,4,False,False,,False
12685,75-100K,2,False,False,,False
12686,125K+,1,True,False,,False
12687,75-100K,3,True,False,,False
12688,<50K,2,True,False,,False
12689,100-125K,1,True,False,,False
12690,50-75K,2,True,False,,False
12691,75-100K,3,True,False,,False
12692,100-125K,4,True,False,,False
12693,75-100K,2,True,False,,False
12694,100-125K,2,False,False,,False
12695,100-125K,2,True,True,2.0,False
12696,75-100K,1,True,False,,False
12697,<50K,5,False,True,1.0,False
12698,125K+,3,True,False,,False
12699,125K+,1,True,False,,False
12700,<50K,3,True,False,,False
12701,75-100K,2,False,False,,False
12702,50-75K,5,False,True,1.0,False
12703,100-125K,4,True,False,,False
12704,100-125K,1,False,True,7.0,False
12705,<50K,3,False,False,,False
12706,125K+,2,False,False,,False
12707,<50K,1,False,False,,False
12708,100-125K,3,False,False,,False
12709,50-75K,2,True,False,,False
12710,50-75K,1,False,False,,False
12711,<50K,3,False,False,,False
12712,<50K,3,False,False,,False
12713,75-100K,1,False,False,,False
12714,75-100K,2,True,False,,False
12715,<50K,2,True,False,,False
12716,<50K,1,False,False,,False
12717,<50K,4,False,False,,False
12718,100-125K,1,False,True,1.0,False
12719,100-125K,1,False,False,,False
12720,<50K,1,True,False,,False
12721,75-100K,2,False,False,,False
12722,<50K,2,False,False,,False
12723,125K+,2,False,True,9.0,True
12724,125K+,2,False,False,,False
12725,100-125K,4,False,False,,False
12726,125K+,1,True,False,,False
12727,100-125K,2,True,False,,False
12728,125K+,1,True,False,,False
12729,75-100K,1,False,False,,False
12730,50-75K,2,False,False,,False
12731,<50K,1,True,True,9.0,True
12732,50-75K,1,False,False,,False
12733,75-100K,4,True,False,,False
12734,<50K,1,True,True,11.0,False
12735,50-75K,3,False,False,,False
12736,50-75K,3,False,False,,False
12737,50-75K,2,False,False,,False
12738,75-100K,2,False,False,,False
12739,125K+,2,False,False,,False
12740,100-125K,1,False,False,,False
12741,75-100K,4,False,True,3.0,False
12742,75-100K,2,False,True,11.0,False
12743,75-100K,4,False,False,,False
12744,<50K,4,False,False,,False
12745,125K+,1,False,True,2.0,True
12746,50-75K,1,True,False,,False
12747,<50K,1,True,False,,False
12748,100-125K,4,False,False,,False
12749,<50K,4,False,False,,False
12750,50-75K,2,False,False,,False
12751,<50K,1,False,False,,False
12752,<50K,1,False,False,,False
12753,<50K,4,False,False,,False
12754,<50K,4,False,True,9.0,False
12755,75-100K,1,True,False,,False
12756,125K+,1,False,False,,False
12757,50-75K,2,False,True,3.0,False
12758,125K+,1,False,False,,False
12759,<50K,4,True,False,,False
12760,50-75K,2,True,False,,False
12761,<50K,3,False,False,,False
12762,75-100K,2,True,False,,False
12763,50-75K,2,False,True,2.0,False
12764,75-100K,1,False,False,,False
12765,100-125K,3,True,False,,False
12766,75-100K,3,False,False,,False
12767,75-100K,2,False,False,,False
12768,125K+,2,False,False,,False
12769,50-75K,1,False,False,,False
12770,50-75K,1,False,False,,False
12771,100-125K,2,False,False,,False
12772,75-100K,2,False,False,,False
12773,<50K,2,False,False,,False
12774,50-75K,4,True,True,4.0,False
12775,50-75K,2,False,False,,False
12776,50-75K,2,False,False,,False
12777,<50K,1,False,False,,False
12778,125K+,4,False,False,,False
12779,100-125K,2,False,False,,False
12780,75-100K,1,True,False,,False
12781,100-125K,3,False,False,,False
12782,125K+,2,True,True,7.0,False
12783,<50K,4,False,False,,False
12784,50-75K,4,False,False,,False
12785,75-100K,2,False,False,,False
12786,100-125K,3,False,False,,False
12787,<50K,1,False,True,4.0,False
12788,125K+,2,False,False,,False
12789,50-75K,3,False,True,8.0,True
12790,50-75K,2,False,False,,False
12791,50-75K,2,False,False,,False
12792,<50K,4,False,False,,False
12793,100-125K,1,False,False,,False
12794,125K+,1,True,False,,False
12795,50-75K,3,True,False,,False
12796,125K+,4,False,True,12.0,False
12797,125K+,4,False,False,,False
12798,75-100K,3,False,False,,False
12799,100-125K,4,False,False,,False
12800,50-75K,3,False,False,,False
12801,75-100K,1,True,False,,False
12802,<50K,3,False,False,,False
12803,100-125K,1,False,False,,False
12804,<50K,1,True,False,,False
12805,100-125K,2,False,True,5.0,False
12806,125K+,2,False,False,,False
12807,50-75K,2,False,False,,False
12808,50-75K,1,False,False,,False
12809,75-100K,2,False,False,,False
12810,75-100K,1,False,False,,False
12811,50-75K,2,False,False,,False
12812,75-100K,3,False,False,,False
12813,50-75K,4,True,False,,False
12814,<50K,4,False,False,,False
12815,<50K,2,False,True,2.0,True
12816,<50K,3,False,False,,False
12817,100-125K,2,False,False,,False
12818,125K+,1,False,False,,False
12819,50-75K,3,True,False,,False
12820,75-100K,3,False,False,,False
12821,<50K,4,False,False,,False
12822,75-100K,2,False,False,,False
12823,<50K,1,False,False,,False
12824,75-100K,4,False,False,,False
12825,125K+,2,True,False,,False
12826,<50K,4,True,False,,False
12827,100-125K,3,False,False,,False
12828,<50K,2,True,True,10.0,False
12829,50-75K,1,False,False,,False
12830,<50K,1,False,False,,False
12831,50-75K,1,False,False,,False
12832,<50K,1,False,False,,False
12833,50-75K,2,False,False,,False
12834,50-75K,4,True,False,,False
12835,50-75K,4,False,False,,False
12836,75-100K,3,False,False,,False
12837,125K+,1,False,False,,False
12838,50-75K,2,True,False,,False
12839,<50K,3,False,False,,False
12840,50-75K,1,False,False,,False
12841,125K+,4,True,False,,False
12842,75-100K,4,False,False,,False
12843,50-75K,2,False,False,,False
12844,<50K,3,False,False,,False
12845,50-75K,1,False,False,,False
12846,50-75K,3,False,False,,False
12847,125K+,1,False,False,,False
12848,125K+,1,False,False,,False
12849,<50K,3,False,False,,False
12850,75-100K,3,True,False,,False
12851,50-75K,3,True,True,4.0,False
12852,50-75K,2,True,False,,False
12853,125K+,3,True,False,,False
12854,75-100K,3,False,False,,False
12855,50-75K,5,True,False,,False
12856,<50K,4,False,True,12.0,False
12857,100-125K,4,False,False,,False
12858,75-100K,3,False,False,,False
12859,50-75K,2,False,False,,False
12860,<50K,1,False,False,,False
12861,50-75K,1,False,True,7.0,False
12862,125K+,4,False,False,,False
12863,75-100K,4,False,False,,False
12864,50-75K,2,False,False,,False
12865,75-100K,2,False,False,,False
12866,100-125K,1,False,False,,False
12867,50-75K,2,False,False,,False
12868,<50K,2,True,False,,False
12869,75-100K,2,False,True,1.0,False
12870,75-100K,4,False,False,,False
12871,100-125K,1,False,False,,False
12872,125K+,2,False,True,7.0,False
12873,50-75K,2,False,False,,False
12874,<50K,5,False,True,3.0,True
12875,125K+,4,True,False,,False
12876,50-75K,2,False,False,,False
12877,75-100K,5,True,True,7.0,False
12878,75-100K,2,True,False,,False
12879,75-100K,1,False,False,,False
12880,<50K,2,True,False,,False
12881,100-125K,1,False,False,,False
12882,100-125K,3,False,False,,False
12883,75-100K,5,False,True,3.0,True
12884,75-100K,3,False,True,12.0,True
12885,<50K,1,True,False,,False
12886,<50K,2,False,False,,False
12887,50-75K,1,False,False,,False
12888,50-75K,2,False,False,,False
12889,125K+,1,True,False,,False
12890,100-125K,2,False,False,,False
12891,75-100K,3,True,False,,False
12892,75-100K,3,False,False,,False
12893,<50K,1,False,False,,False
12894,125K+,2,False,True,12.0,True
12895,50-75K,2,False,False,,False
12896,<50K,1,True,False,,False
12897,75-100K,2,False,False,,False
12898,125K+,2,False,False,,False
12899,125K+,3,True,False,,False
12900,<50K,4,False,False,,False
12901,125K+,2,False,False,,False
12902,50-75K,3,False,True,8.0,True
12903,<50K,1,False,False,,False
12904,125K+,4,False,False,,False
12905,125K+,1,False,True,4.0,False
12906,75-100K,1,True,False,,False
12907,75-100K,1,True,False,,False
12908,100-125K,2,False,False,,False
12909,100-125K,2,True,False,,False
12910,125K+,5,False,False,,False
12911,75-100K,4,False,True,1.0,False
12912,125K+,2,False,False,,False
12913,125K+,2,False,False,,False
12914,<50K,2,False,False,,False
12915,125K+,4,True,False,,False
12916,75-100K,3,False,False,,False
12917,50-75K,2,False,False,,False
12918,75-100K,3,True,False,,False
12919,<50K,3,False,False,,False
12920,75-100K,1,True,False,,False
12921,125K+,1,False,True,1.0,True
12922,<50K,3,False,False,,False
12923,50-75K,4,False,False,,False
12924,125K+,2,True,False,,False
12925,50-75K,5,True,False,,False
12926,50-75K,1,False,False,,False
12927,50-75K,2,False,True,4.0,True
12928,75-100K,2,False,False,,False
12929,75-100K,5,False,False,,False
12930,100-125K,2,False,False,,False
12931,50-75K,2,False,True,9.0,True
12932,100-125K,1,False,True,5.0,False
12933,75-100K,2,True,False,,False
12934,50-75K,4,True,False,,False
12935,75-100K,2,True,False,,False
12936,100-125K,4,False,False,,False
12937,75-100K,4,True,False,,False
12938,<50K,1,True,False,,False
12939,<50K,3,False,False,,False
12940,50-75K,1,False,False,,False
12941,50-75K,1,False,False,,False
12942,100-125K,2,False,True,5.0,False
12943,<50K,3,False,False,,False
12944,100-125K,2,False,False,,False
12945,50-75K,1,False,False,,False
12946,50-75K,4,False,False,,False
12947,75-100K,3,True,True,3.0,True
12948,<50K,1,False,False,,False
12949,125K+,2,False,False,,False
12950,<50K,1,False,False,,False
12951,50-75K,2,False,False,,False
12952,125K+,2,True,False,,False
12953,75-100K,2,False,False,,False
12954,50-75K,1,True,False,,False
12955,50-75K,3,False,False,,False
12956,100-125K,2,False,True,5.0,False
12957,125K+,2,False,False,,False
12958,125K+,1,False,False,,False
12959,50-75K,2,True,False,,False
12960,125K+,1,False,False,,False
12961,<50K,3,False,False,,False
12962,<50K,2,False,False,,False
12963,125K+,1,False,False,,False
12964,<50K,1,True,False,,False
12965,<50K,2,False,False,,False
12966,50-75K,1,False,False,,False
12967,50-75K,2,False,False,,False
12968,100-125K,2,True,False,,False
12969,75-100K,3,False,False,,False
12970,50-75K,5,False,False,,False
12971,75-100K,2,True,True,7.0,False
12972,125K+,3,True,False,,False
12973,100-125K,3,True,False,,False
12974,50-75K,4,False,True,3.0,True
12975,125K+,1,False,False,,False
12976,100-125K,4,True,False,,False
12977,<50K,4,False,False,,False
12978,<50K,2,True,False,,False
12979,<50K,2,False,True,5.0,True
12980,100-125K,5,False,False,,False
12981,<50K,2,False,False,,False
12982,75-100K,2,False,False,,False
12983,<50K,4,True,False,,False
12984,125K+,2,True,True,12.0,False
12985,50-75K,1,False,False,,False
12986,125K+,2,True,True,3.0,False
12987,125K+,2,False,False,,False
12988,<50K,4,False,True,1.0,True
12989,50-75K,2,False,False,,False
12990,<50K,4,True,False,,False
12991,125K+,2,False,False,,False
12992,75-100K,2,False,True,6.0,False
12993,<50K,1,False,True,3.0,True
12994,<50K,2,False,False,,False
12995,50-75K,4,False,False,,False
12996,125K+,1,False,False,,False
12997,100-125K,4,False,False,,False
12998,125K+,2,False,False,,False
12999,50-75K,1,False,False,,False
13000,<50K,1,True,False,,False
13001,125K+,3,True,False,,False
13002,<50K,1,True,False,,False
13003,125K+,3,True,False,,False
13004,50-75K,3,False,False,,False
